Datetime,SO2_BARC,NO_BARC,NO2_BARC,NOX_BARC,CO_BARC,O3_BARC,PM2_5_BARC,PM10_BARC,WS_BARC,WD_BARC,Temp_BARC,RH_BARC,BP_BARC,SR_BARC,FLAG_BP,FLAG_PM10_MNAR,FLAG_PM25_SPIKE,FLAG_PM25_GT_PM10,FLAG_RH_CLIP,IMPUTE_QUALITY
2024-11-25 15:00:00,0.28,22.88,12.1,34.98,0.23,81.71,132.85,224.87,1.63,80.23,23.02,18.13,1017.1,245.0,0,0,0,0,0,0
2024-11-25 16:00:00,0.45,162.09,12.51,174.6,0.76,33.96,81.93,188.91,1.76,76.55,22.6,21.33,1018.08,133.0,0,0,0,0,0,0
2024-11-25 17:00:00,0.36,113.3687963384148,14.91,14.91,0.39,52.68,95.89,175.92,1.42,76.54,21.75,23.45,1017.53,33.2,0,0,0,0,0,0
2024-11-25 18:00:00,1.47,4.54,29.76,34.300000000000004,0.0,24.02,105.18,202.02,1.12,71.93,21.1,24.51,1016.18,6.390153994355388,0,0,0,0,0,0
2024-11-25 19:00:00,2.17,6.94,32.67,39.61,0.6,19.97,114.48,289.67,1.32,66.2,20.22,30.79,1015.65,4.075748183878368,0,0,0,0,0,0
2024-11-25 20:00:00,2.1,4.22,31.92,36.14,1.31,23.07,150.56,347.98,1.23,72.13,19.51,34.95,1015.6,0.0,0,0,0,0,0,0
2024-11-25 21:00:00,0.62,0.41,28.54,28.95,0.78,32.91,181.91,389.38,1.41,75.52,19.07,35.0,1014.48,0.0,0,0,0,0,0,0
2024-11-25 22:00:00,0.99,1.4367543898046955,23.78,23.78,0.8,41.84,181.09,406.03,1.32,83.62,18.68,35.35,1014.8,0.0,0,0,0,0,0,0
2024-11-25 23:00:00,1.11,2.21,23.55,25.76,0.73,38.83,195.55,351.09,1.03,92.67,18.35,35.01,1015.38,0.0,0,0,0,0,0,0
2024-11-26 00:00:00,0.67,0.66,18.99,19.65,0.82,45.72,169.99,320.11,0.97,82.19,17.88,36.25,1015.9,0.0,0,0,0,0,0,0
2024-11-26 01:00:00,0.44,1.52,21.8,23.32,0.98,32.74,165.08,321.98,0.69,94.63,17.56,37.35,1015.28,0.0,0,0,0,0,0,0
2024-11-26 02:00:00,0.57,1.67,20.79,22.46,2.17,31.08,167.59,314.62,0.61,96.4,17.16,39.29,1013.35,0.0,0,0,0,0,0,0
2024-11-26 03:00:00,1.05,0.6960290543017974,17.77,17.77,0.96,39.52,171.35,303.78,1.09,97.72,16.81,39.41,1012.73,0.0,0,0,0,0,0,0
2024-11-26 04:00:00,1.32,0.28,18.54,18.82,1.01,34.72,158.52,300.03,0.78,91.17,16.52,42.87,1012.53,0.0,0,0,0,0,0,0
2024-11-26 05:00:00,0.91,1.18,20.57,21.75,0.25,36.14,164.55,292.99,0.99,87.03,16.16,47.05,1012.35,0.0,0,0,0,0,0,0
2024-11-26 06:00:00,0.16,2.34,25.13,27.47,0.0,28.68,154.69,295.46,0.93,86.64,16.0,54.4,1012.8,5.92212625098874,0,0,0,0,0,0
2024-11-26 07:00:00,2.495922338178381,9.17,27.18,36.35,0.0,25.83,152.49,271.27,0.86,90.56,15.97,60.03,1013.33,13.0,0,0,0,0,0,0
2024-11-26 08:00:00,4.377341818354991,14.09,29.3,43.39,0.05,24.74,146.68,259.79,1.1,73.07,16.51,60.54,1014.35,98.2,0,0,0,0,0,0
2024-11-26 09:00:00,0.19,3.15,25.26,28.41,0.28,31.29,142.92,257.94,1.56,69.76,17.85,57.0,1016.23,225.3,0,0,0,0,0,0
2024-11-26 10:00:00,0.46,0.0,15.23,15.23,0.24,41.75,123.28,243.78,1.61,75.26,19.38,48.09,1014.23,356.8,0,0,0,0,0,0
2024-11-26 11:00:00,51.51206811507095,1.28,8.47,9.75,0.16,37.02,127.04,202.94,2.24,65.11,20.69,39.99,1013.48,424.3,0,0,0,0,0,0
2024-11-26 12:00:00,100.76,1.13,7.33,8.46,0.07,33.77,99.86,188.52,1.67,62.01,21.88,30.63,1012.6,307.2,0,0,0,0,0,0
2024-11-26 13:00:00,88.55885007233356,0.43,5.34,5.77,2.32,25.38,77.03,178.61,1.1,80.39,22.3,24.08,1011.85,215.5,0,0,0,0,0,0
2024-11-26 14:00:00,42.08,0.24,4.09,4.33,3.52,52.54,73.63,144.81,1.07,76.92,23.34,19.08,1011.05,368.9,0,0,0,0,0,0
2024-11-26 15:00:00,5.65253159559488,1.47,6.02,7.489999999999999,0.6,52.01,67.54,138.91,1.42,72.15,23.38,20.04,1010.78,305.6,0,0,0,0,0,0
2024-11-26 16:00:00,5.42,1.04,6.43,7.47,0.29,49.41,92.26642416624355,91.20045504618724,1.57,68.38,22.84,22.09,1010.48,166.2,0,0,0,0,0,0
2024-11-26 17:00:00,44.53,0.0,10.72,10.72,0.04,44.47,106.01,36.19373403253912,1.16,83.38,22.01,25.32,1010.55,32.7,0,0,0,0,0,0
2024-11-26 18:00:00,69.29,4.31,24.58,28.89,0.0,18.6,76.68,46.5,0.77,65.94,21.32,27.1,1010.75,6.66427694356664,0,0,0,1,0,0
2024-11-26 19:00:00,86.46,28.24,29.96,58.2,0.54,14.18,77.27,151.32,1.0,63.42,20.69,34.39,1011.55,4.24046276289701,0,0,0,0,0,0
2024-11-26 20:00:00,112.72,31.71,32.62,64.33,1.56,11.63,100.95,242.82,0.38,70.62,20.13,40.46,1011.88,0.0,0,0,0,0,0,0
2024-11-26 21:00:00,55.58,54.24,41.75,95.99,1.77,9.01,141.14,318.2,0.11,104.11,19.85,41.63,1012.2,0.0,0,0,0,0,0,0
2024-11-26 22:00:00,45.14,36.77,43.61,80.38,1.82,8.45,146.64,386.89,0.57,234.78,19.73,39.56,1012.18,0.0,0,0,0,0,0,0
2024-11-26 23:00:00,51.12221330718607,38.07,46.54,84.61,1.02,8.54,171.91,376.32,0.16,233.14,19.44,39.63,1012.18,0.0,0,0,0,0,0,0
2024-11-27 00:00:00,54.44740359130486,132.85,57.72,190.57,3.0,6.26,152.35,353.88,0.09,111.4,18.6,46.76,1012.18,0.0,0,0,0,0,0,0
2024-11-27 01:00:00,55.38267412750102,80.35,59.82,140.17,1.7,2.61,148.58,361.34,0.25,103.98,18.23,48.04,1012.25,0.0,0,0,0,0,0,0
2024-11-27 02:00:00,54.19512819091917,62.48,54.67,117.15,2.55,3.42,158.68,353.22,0.12,104.58,18.01,50.46,1011.93,0.0,0,0,0,0,0,0
2024-11-27 03:00:00,51.15186905670396,45.52,48.9,94.42,1.11,5.2,153.34,348.17,0.27,102.36,17.52,53.56,1011.58,0.0,0,0,0,0,0,0
2024-11-27 04:00:00,46.52,46.42,43.25,89.67,0.96,6.0,152.13,325.66,0.15,134.24,17.06,60.94,1011.25,0.0,0,0,0,0,0,0
2024-11-27 05:00:00,41.08,32.17,43.08,75.25,0.62,7.17,163.41,338.07,0.08,125.97,16.77,62.81,1011.03,0.0,0,0,0,0,0,0
2024-11-27 06:00:00,32.35,31.47,42.45,73.92,0.3117271543544052,9.55,162.67,345.54,0.03,90.41,16.74,59.65,1011.45,5.906493699009315,0,0,0,0,0,0
2024-11-27 07:00:00,9.266032976005718,60.43,45.78,106.21,0.57,9.19,151.85,329.82,0.02,113.03,16.96,57.86,1012.23,11.2,0,0,0,0,0,0
2024-11-27 08:00:00,4.12,62.72,52.79,115.51,1.12,7.01,145.35,319.41,0.22,178.78,17.95,54.3,1013.18,108.4,0,0,0,0,0,0
2024-11-27 09:00:00,36.71,15.39,45.71,61.1,0.59,11.77,161.38,320.39,0.99,219.94,19.69,42.8,1014.05,243.2,0,0,0,0,0,0
2024-11-27 10:00:00,49.92,13.01,36.1,49.11,0.84,17.37,131.48,286.41,0.49,222.01,21.51,34.3,1014.1,370.7,0,0,0,0,0,0
2024-11-27 11:00:00,46.83,2.1941026835486075,15.26,15.26,0.14,34.7,122.43,237.28,1.16,180.09,22.37,25.66,1013.63,452.1,0,0,0,0,0,0
2024-11-27 12:00:00,17.55666666666667,0.8278945307287208,10.59,10.59,0.03,29.78,95.5,175.82,1.21,164.26,22.97,20.61,1015.08,378.2,0,0,0,0,0,0
2024-11-27 13:00:00,15.486039632616697,0.8910277670807237,6.2,6.2,0.5812929324263539,35.1,67.94,115.88,1.17,171.31,23.49,18.55,1012.7,256.5,0,0,0,0,0,0
2024-11-27 14:00:00,7.657022162495679,2.7294041253830543,6.1,6.1,1.337475828269076,37.39,65.56,92.16,1.08,187.83,23.8,19.6,1011.85,373.4,0,0,0,0,0,0
2024-11-27 15:00:00,1.5620885992658131,8.251580870954939,6.07,6.07,1.89242080997726,37.1,62.55,100.29,1.18,186.33,23.92,17.95,1011.35,337.2,0,0,0,0,0,0
2024-11-27 16:00:00,1.6166666666666665,32.9314664127498,4.55,4.55,1.84,24.27,35.93,70.24,0.92,150.36,23.86,19.33,1011.1,185.6,0,0,0,0,0,0
2024-11-27 17:00:00,8.225,25.59482697003172,9.17768627678933,10.824460894841684,1.41,15.7,30.18839716612438,37.70588447723314,0.56,173.55,22.81,23.14,1012.83,26.8,0,0,0,0,0,0
2024-11-27 18:00:00,12.361666666666666,12.3,20.22,32.52,2.07,3.13,42.52,54.05,0.4,137.35,21.76,27.53,1013.25,32.25393833784951,0,0,0,0,0,0
2024-11-27 19:00:00,15.819999999999997,44.06,34.26,78.32,2.37,1.81,55.33,128.71,0.34,99.99,20.92,32.22,1012.5,32.818365731934946,0,0,0,0,0,0
2024-11-27 20:00:00,20.20833333333333,86.42,43.53,129.95,3.64,1.14,70.61,166.21,0.26,96.48,20.67,33.3,1012.88,0.0,0,0,0,0,0,0
2024-11-27 21:00:00,10.243333333333334,54.41,44.03,98.44,2.09,0.71,98.57,186.25,0.26,102.39,20.2,33.84,1013.28,0.0,0,0,0,0,0,0
2024-11-27 22:00:00,8.326666666666666,55.51,44.31,99.82,2.65,1.02,74.31,184.4,0.12,107.4,19.71,37.52,1013.78,0.0,0,0,0,0,0,0
2024-11-27 23:00:00,9.348702217864345,100.54,48.28,148.82,3.13,1.38,80.24,260.03,0.09,144.08,19.21,42.58,1013.98,0.0,0,0,0,0,0,0
2024-11-28 00:00:00,9.732618205365638,93.44,48.71,142.15,3.22,0.91,135.26,374.37,0.26,99.14,18.4,46.45,1013.73,0.0,0,0,0,0,0,0
2024-11-28 01:00:00,2.18,82.17,47.36,129.53,2.47,0.81,133.73,361.12,0.17,112.44,18.19,48.76,1013.33,0.0,0,0,0,0,0,0
2024-11-28 02:00:00,1.99,62.44,43.46,105.9,3.06,0.61,132.52,347.0,0.12,114.42,17.48,52.81,1012.8,0.0,0,0,0,0,0,0
2024-11-28 03:00:00,1.78,23.63,39.13,62.760000000000005,1.69,0.43,133.05,312.71,0.1,106.18,17.27,50.26,1012.28,0.0,0,0,0,0,0,0
2024-11-28 04:00:00,1.66,22.18,34.95,57.13,1.39,0.71,127.08,241.65,0.29,125.07,17.02,51.92,1011.98,0.0,0,0,0,0,0,0
2024-11-28 05:00:00,1.62,21.46,34.02,55.48,1.21,1.09,105.59,207.72,0.67,147.67,17.17,51.4,1012.08,0.0,0,0,0,0,0,0
2024-11-28 06:00:00,1.48,22.55,33.53,56.08,0.66,1.37,94.2,161.95,0.16,107.69,16.81,53.26,1012.43,29.01631965485833,0,0,0,0,0,0
2024-11-28 07:00:00,1.28,25.69,33.26,58.95,1.06,1.41,85.75,146.31,0.18,103.8,16.79,53.76,1013.28,11.0,0,0,0,0,0,0
2024-11-28 08:00:00,1.24,33.93,34.41,68.34,1.44,1.39,83.77,116.03,0.49,102.96,17.1,53.48,1014.25,101.0,0,0,0,0,0,0
2024-11-28 09:00:00,1.18,14.61,36.88,51.49,1.27,1.67,79.96,147.52,0.84,165.95,19.46,41.89,1015.5,242.8,0,0,0,0,0,0
2024-11-28 10:00:00,0.65,9.6,30.76,40.36,1.72,5.59,72.79,133.38,0.66,138.03,21.44,32.82,1016.9,399.5,0,0,0,0,0,0
2024-11-28 11:00:00,0.76,2.48,17.08,19.56,1.94,12.8,61.92,136.26,1.27,159.01,22.75,23.39,1014.98,488.5,0,0,0,0,0,0
2024-11-28 12:00:00,0.75,0.41,11.33,11.74,2.18,22.15,54.79,100.91,1.27,181.19,23.14,22.05,1013.68,369.9,0,0,0,0,0,0
2024-11-28 13:00:00,0.87,0.1661666024843427,11.19,11.19,1.59,29.48,45.22,72.1,0.97,154.02,24.1,20.77,1012.65,244.6,0,0,0,0,0,0
2024-11-28 14:00:00,0.87,0.0082290630119064,10.82,10.82,1.65,32.23,41.69,72.65,0.75,159.95,24.91,17.99,1011.75,399.7,0,0,0,0,0,0
2024-11-28 15:00:00,0.83,0.21,10.35,10.56,1.44,35.64,45.69,58.14,0.4,165.86,25.54,15.05,1011.23,308.8,0,0,0,0,0,0
2024-11-28 16:00:00,0.83,0.28,9.43,9.71,1.18,36.73,44.51,68.33,0.94,112.87,24.95,15.93,1011.0,150.8,0,0,0,0,0,0
2024-11-28 17:00:00,1.0,0.87,22.4,23.27,0.9,19.73,37.68,75.65,0.68,126.39,24.06,18.42,1011.08,32.4,0,0,0,0,0,0
2024-11-28 18:00:00,0.78,18.56,35.83,54.39,0.98,3.59,35.46,82.49,0.39,99.19,23.04,23.04,1011.68,55.47788119943876,0,0,0,0,0,0
2024-11-28 19:00:00,0.74,50.21,41.55,91.76,2.15,2.56,45.79,121.97,0.57,100.95,21.88,29.51,1011.98,58.51120726101851,0,0,0,0,0,0
2024-11-28 20:00:00,0.71,42.48,42.39,84.87,2.54,2.22,61.52,313.84,0.54,99.97,21.38,33.05,1012.58,0.0,0,0,0,0,0,0
2024-11-28 21:00:00,0.7,50.85,49.29,100.14,2.38,1.84,79.26,254.25,0.25,108.55,21.05,35.07,1013.1,0.0,0,0,0,0,0,0
2024-11-28 22:00:00,0.7,34.06,46.54,80.6,2.34,1.26,80.3,264.32,0.77,111.07,20.67,35.38,1013.45,0.0,0,0,0,0,0,0
2024-11-28 23:00:00,0.74,17.2,43.38,60.58,1.6,1.31,81.1,256.19,0.69,106.75,20.14,36.95,1013.7,0.0,0,0,0,0,0,0
2024-11-29 00:00:00,0.74,19.36,36.26,55.62,2.0,1.51,77.67,204.33,0.58,106.27,19.82,37.61,1013.73,0.0,0,0,0,0,0,0
2024-11-29 01:00:00,0.71,26.42,33.55,59.97,2.04,1.62,78.79,203.41,0.35,127.54,19.29,39.87,1013.38,0.0,0,0,0,0,0,0
2024-11-29 02:00:00,0.73,37.44,36.29,73.72999999999999,2.32,1.58,78.87,203.37,0.55,127.74,19.07,37.44,1013.0,0.0,0,0,0,0,0,0
2024-11-29 03:00:00,0.75,36.04,39.53,75.57,1.47,1.26,88.42,197.15,0.45,134.77,18.81,38.44,1012.53,0.7,0,0,0,0,0,0
2024-11-29 04:00:00,0.79,37.46,40.9,78.36,1.24,1.1,81.96,189.47,0.46,110.71,18.33,43.34,1012.08,0.0,0,0,0,0,0,0
2024-11-29 05:00:00,0.79,35.35,41.81,77.16,0.83,1.29,83.98,202.83,0.3,140.74,18.1,45.57,1012.18,0.0,0,0,0,0,0,0
2024-11-29 06:00:00,0.75,35.51,40.97,76.47999999999999,0.3,1.29,88.93,199.62,0.64,137.27,17.88,46.26,1012.58,6.65,0,0,0,0,0,0
2024-11-29 07:00:00,0.75,40.2,42.9,83.1,1.22,1.09,81.47,190.68,0.46,135.44,17.71,46.42,1013.28,13.3,0,0,0,0,0,0
2024-11-29 08:00:00,0.77,28.43,41.49,69.92,1.56,1.25,75.28,166.21,0.75,99.34,17.59,49.82,1014.08,76.4,0,0,0,0,0,0
2024-11-29 09:00:00,0.72,16.76,36.71,53.47,1.39,2.79,67.77,140.83,1.08,130.14,19.55,41.42,1014.45,250.2,0,0,0,0,0,0
2024-11-29 10:00:00,0.64,4.17,25.59,29.76,1.55,7.4,66.78,132.95,1.11,138.53,21.9,31.17,1014.55,415.5,0,0,0,0,0,0
2024-11-29 11:00:00,0.66,0.0,19.46,19.46,1.78,15.65,62.9,120.3,0.72,178.4,23.49,27.98,1014.1,458.5,0,0,0,0,0,0
2024-11-29 12:00:00,0.64,0.0,13.29,13.29,1.7,25.43,60.71,88.39,1.01,174.98,24.49,25.48,1013.08,284.5,0,0,0,0,0,0
2024-11-29 13:00:00,0.62,0.09,8.26,8.35,1.35,30.98,60.01,91.08,0.84,143.46,25.73,23.858,1012.0,284.6,0,0,0,0,0,0
2024-11-29 14:00:00,0.66,10.12819568928642,7.99,7.99,1.62,35.28,50.6,88.0,0.33,147.09,25.94,22.236,1011.33,266.6,0,0,0,0,0,0
2024-11-29 15:00:00,0.75,22.25948522572964,9.4,9.4,1.36,40.91,41.01,70.74,0.36,108.18,27.01,20.614,1010.63,325.8,0,0,0,0,0,0
2024-11-29 16:00:00,0.73,32.90367691752966,8.37,8.37,0.96,44.41,41.26,82.34,0.79,92.79,26.33,18.992,1010.38,174.0,0,0,0,0,0,0
2024-11-29 17:00:00,0.72,38.48057907288645,18.57,18.57,0.95,29.02,40.11,85.57,0.97,77.57,24.84,17.37,1010.58,32.7,0,0,0,0,0,0
2024-11-29 18:00:00,0.73,35.41,41.82,77.22999999999999,1.81,6.11,54.84,110.28,0.19,61.71,23.98,20.28,1010.98,76.72612145654999,0,0,0,0,0,0
2024-11-29 19:00:00,0.71,20.27,36.35,56.620000000000005,1.73,4.59,68.26,308.09,1.2,62.85,22.75,26.29,1011.73,81.84112222530352,0,0,0,0,0,0
2024-11-29 20:00:00,0.72,0.98,26.99,27.97,1.71,10.9,79.12,295.27,1.2,69.7,21.88,31.48,1012.23,0.0,0,0,0,0,0,0
2024-11-29 21:00:00,0.82,6.99,33.93,40.92,1.81,4.28,92.16,219.88,0.41,69.38,21.75,32.69,1012.5,0.0,0,0,0,0,0,0
2024-11-29 22:00:00,0.78,12.2,34.42,46.620000000000005,2.04,3.81,92.35,230.42,0.4,80.9,21.32,33.16,1012.9,0.0,0,0,0,0,0,0
2024-11-29 23:00:00,0.93,23.05,32.6,55.650000000000006,1.95,3.74,98.12,249.24,0.68,96.55,20.76,33.11,1013.08,0.0,0,0,0,0,0,0
2024-11-30 00:00:00,0.86,6.34,28.88,35.22,2.57,4.3,109.76,242.9,1.33,94.7,20.37,32.76,1012.9,0.0,0,0,0,0,0,0
2024-11-30 01:00:00,0.71,14.01,31.36,45.37,2.03,2.32,91.38,231.22,0.67,117.39,19.81,41.93,1012.35,0.0,0,0,0,0,0,0
2024-11-30 02:00:00,0.79,2.33,23.68,26.01,1.61,3.67,88.35,198.69,0.9,122.79,19.4,46.07,1012.05,0.4,0,0,0,0,0,0
2024-11-30 03:00:00,0.88,11.0,21.5,32.5,1.42,2.99,85.76,159.81,0.49,127.31,19.08,47.62,1011.5,0.0,0,0,0,0,0,0
2024-11-30 04:00:00,0.87,16.59,22.02,38.61,1.18,3.43,81.31,157.12,0.54,115.92,19.15,46.35,1011.2,0.0,0,0,0,0,0,0
2024-11-30 05:00:00,1.01,11.64,25.74,37.38,0.83,3.61,71.44,155.46,0.81,93.22,18.69,50.36,1011.03,0.0,0,0,0,0,0,0
2024-11-30 06:00:00,0.91,15.32,25.59,40.91,0.72,3.39,72.57,138.85,0.49,116.39,18.34,58.09,1011.35,7.15,0,0,0,0,0,0
2024-11-30 07:00:00,0.97,23.89,26.96,50.85,1.35,3.04,62.86,135.42,0.33,122.89,18.42,62.98,1011.9,14.3,0,0,0,0,0,0
2024-11-30 08:00:00,1.09,22.63,28.47,51.1,1.73,2.77,60.56,132.34,0.8,97.45,18.87,63.63,1012.45,88.7,0,0,0,0,0,0
2024-11-30 09:00:00,1.14,12.82,29.59,42.41,1.58,4.46,72.58,124.59,0.81,161.61,21.7,52.07,1012.83,294.3,0,0,0,0,0,0
2024-11-30 10:00:00,1.17,5.077540269085573,17.63,17.63,1.28,14.37,66.71,131.6,1.11,166.96,23.39,41.29,1012.93,357.0,0,0,0,0,0,0
2024-11-30 11:00:00,1.22,1.21,13.49,14.7,1.26,14.4,67.15,111.52,0.78,144.55,24.4,36.06,1012.68,371.7,0,0,0,0,0,0
2024-11-30 12:00:00,0.91,0.2890660171042803,10.31,10.31,0.71,25.58,67.93,103.89,1.02,103.01,25.25,29.12,1012.0,313.8,0,0,0,0,0,0
2024-11-30 13:00:00,0.93,1.26,14.14,15.4,1.72,28.37,55.85,99.79,1.56,86.12,25.1,29.12,1010.68,216.5,0,0,0,0,0,0
2024-11-30 14:00:00,1.03,2.42,17.03,19.450000000000003,2.64,20.61,61.66,117.73,1.91,66.58,24.85,23.93,1009.78,151.3,0,0,0,0,0,0
2024-11-30 15:00:00,1.07,1.33,19.5,20.83,2.05,19.19,66.09,113.73,1.8,50.15,23.83,34.3,1009.35,86.8,0,0,0,0,0,0
2024-11-30 16:00:00,1.18,0.7551215589691282,14.77,14.77,1.89,24.51,64.47,138.83,2.78,61.41,22.96,33.42,1009.28,77.2,0,0,0,0,0,0
2024-11-30 17:00:00,1.21,0.7995864088890607,16.18,16.18,1.59,21.0,62.25,151.13,3.04,57.03,21.41,32.68,1009.65,16.5,0,0,0,0,0,0
2024-11-30 18:00:00,1.3,0.47,15.94,16.41,1.65,16.3,69.09,163.22,1.95,51.95,18.65,43.3,1010.38,8.65,0,0,0,0,0,0
2024-11-30 19:00:00,1.38,0.23,14.65,14.88,1.07,17.03,62.31,172.36,1.12,17.43,18.69,41.02,1010.9,0.8,0,0,0,0,0,0
2024-11-30 20:00:00,1.39,2.55,18.33,20.88,0.34,12.43,63.52,145.03,0.84,31.85,17.63,46.53,1011.58,0.0,0,0,0,0,0,0
2024-11-30 21:00:00,1.35,1.42,17.7,19.12,1.0,12.98,66.77,120.16,1.5,64.7,17.48,44.07,1012.1,2.3,0,0,0,0,0,0
2024-11-30 22:00:00,1.3,3.03,15.89,18.92,1.29,14.01,53.26,106.15,0.8,40.82,17.46,43.8,1012.4,0.3,0,0,0,0,0,0
2024-11-30 23:00:00,1.36,4.94,18.34,23.28,1.27,10.49,48.48,99.79,0.31,95.71,17.51,44.39,1011.83,0.4,0,0,0,0,0,0
2024-12-01 00:00:00,1.3,18.28,23.09,41.370000000000005,1.66,5.74,44.52,89.75,0.4,140.03,17.81,46.75,1011.35,0.0,0,0,0,0,0,0
2024-12-01 01:00:00,1.28,23.13,27.83,50.96,1.65,4.06,46.4,89.57,0.17,80.46,17.71,49.42,1011.23,0.0,0,0,0,0,0,0
2024-12-01 02:00:00,1.29,15.46,27.89,43.35,1.64,3.17,51.52,109.08,0.79,66.16,17.6,48.01,1011.03,0.0,0,0,0,0,0,0
2024-12-01 03:00:00,1.25,8.14,27.48,35.620000000000005,2.03,3.65,61.15,135.06,1.25,70.78,16.82,52.58,1010.85,0.0,0,0,0,0,0,0
2024-12-01 04:00:00,1.17,0.8271423659866164,21.91,21.91,2.3,6.12,60.97,138.75,0.78,79.29,16.81,51.52,1010.58,1.9,0,0,0,0,0,0
2024-12-01 05:00:00,1.17,0.0,19.51,19.51,1.78,6.53,56.72,136.36,1.26,67.08,17.0,54.98,1010.58,2.2,0,0,0,0,0,0
2024-12-01 06:00:00,1.27,0.0,16.64,16.64,1.74,7.73,73.7,134.69,0.99,67.55,16.99,57.61,1010.98,2.0,0,0,0,0,0,0
2024-12-01 07:00:00,1.4,4.06,18.12,22.18,1.05,6.78,73.23,145.56,0.54,87.26,17.01,59.01,1011.18,13.4,0,0,0,0,0,0
2024-12-01 08:00:00,1.36,17.49,21.71,39.2,0.86,5.1,72.5,155.81,0.73,70.3,17.86,57.5,1011.75,87.0,0,0,0,0,0,0
2024-12-01 09:00:00,1.36,13.62,27.9,41.52,2.04,5.02,92.3,184.28,0.95,80.54,19.54,49.62,1012.33,218.2,0,0,0,0,0,0
2024-12-01 10:00:00,1.17,9.1,27.75,36.85,1.66,7.99,99.04,218.02,1.24,83.91,20.25,41.08,1012.58,267.4,0,0,0,0,0,0
2024-12-01 11:00:00,1.17,3.37,23.44,26.81,1.84,15.05,98.94,219.39,1.16,121.66,22.59,25.53,1012.18,457.7,0,0,0,0,0,0
2024-12-01 12:00:00,1.25,2.1,19.88,21.98,3.02,20.29,100.82,205.8,0.97,105.75,23.9,17.48,1011.13,346.6,0,0,0,0,0,0
2024-12-01 13:00:00,1.21,1.39,14.86,16.25,1.81,29.33,96.02,196.08,1.14,85.01,24.64,15.3,1009.75,245.5,0,0,0,0,0,0
2024-12-01 14:00:00,1.33,0.48,8.77,9.25,1.52,41.06,82.53,176.34,1.11,66.39,25.19,15.376666666666669,1008.58,384.5,0,0,0,0,0,0
2024-12-01 15:00:00,1.35,1.55,9.17,10.72,0.98,37.26,81.24,150.3,1.79,60.0,25.07,15.453333333333331,1007.75,325.5,0,0,0,0,0,0
2024-12-01 16:00:00,1.09,2.54,10.99,13.53,0.37,31.9,71.58,143.89,1.43,63.78,25.0,15.53,1007.43,186.1,0,0,0,0,0,0
2024-12-01 17:00:00,1.05,0.13,19.83,19.96,1.66,22.0,67.26,137.45,1.76,56.49,23.66,20.33,1007.3,24.4,0,0,0,0,0,0
2024-12-01 18:00:00,1.03,0.26,23.22,23.48,2.43,16.59,71.27,131.35,1.94,59.14,22.18,25.63,1007.6,114.9466342770628,0,0,0,0,0,0
2024-12-01 19:00:00,1.0,0.65,22.7,23.35,1.72,13.83,66.81,134.92,1.55,66.49,21.33,27.44,1008.33,123.93272531936697,0,0,0,0,0,0
2024-12-01 20:00:00,1.12,8.46,27.18,35.64,1.67,7.15,79.47,163.09,0.68,83.43,20.87,28.23,1008.73,0.0,0,0,0,0,0,0
2024-12-01 21:00:00,1.1,8.58,29.01,37.59,1.22,5.8,96.39,176.12,0.88,73.05,20.41,29.4,1009.15,0.0,0,0,0,0,0,0
2024-12-01 22:00:00,1.01,8.32,30.44,38.760000000000005,0.78,5.91,93.87,201.71,1.02,88.07,20.1,29.79,1009.53,0.0,0,0,0,0,0,0
2024-12-01 23:00:00,1.14,0.56,24.95,25.51,1.17,9.5,89.23,200.68,1.16,94.32,19.3,33.43,1009.6,0.0,0,0,0,0,0,0
2024-12-02 00:00:00,1.15,18.63,30.84,49.47,1.7,5.36,92.05,198.6,0.52,114.03,18.65,38.05,1009.63,0.0,0,0,0,0,0,0
2024-12-02 01:00:00,1.11,10.76,33.17,43.93,1.42,4.34,91.28,201.44,0.64,113.82,18.18,40.04,1009.68,0.0,0,0,0,0,0,0
2024-12-02 02:00:00,1.15,8.8,32.97,41.77,1.41,4.28,81.96,192.7,0.46,124.04,17.92,42.27,1009.53,0.0,0,0,0,0,0,0
2024-12-02 03:00:00,1.1,12.46,31.98,44.44,1.31,4.6,82.8,175.67,0.47,109.15,17.8,43.51,1009.25,0.0,0,0,0,0,0,0
2024-12-02 04:00:00,1.14,9.61,30.98,40.59,1.87,3.73,76.88,170.96,1.02,72.83,17.14,48.73,1009.35,0.0,0,0,0,0,0,0
2024-12-02 05:00:00,1.03,4.32,25.51,29.83,2.12,3.96,74.06,170.62,0.89,75.25,16.44,55.08,1009.43,0.0,0,0,0,0,0,0
2024-12-02 06:00:00,1.12,1.94,22.13,24.07,2.25,4.85,89.7,179.93,0.99,83.19,16.0,59.02,1009.83,113.63196013341684,0,0,0,0,0,0
2024-12-02 07:00:00,1.06,1.92,19.33,21.25,1.69,6.09,80.53,179.83,0.98,76.44,15.9,59.36,1010.78,11.5,0,0,0,0,0,0
2024-12-02 08:00:00,1.23,5.03,20.64,25.67,1.37,8.59,83.61,176.79,0.96,95.5,16.71,53.08,1011.5,111.2,0,0,0,0,0,0
2024-12-02 09:00:00,1.27,0.91,26.05,26.96,0.86,10.89,93.17,160.67,1.01,97.34,18.23,47.38,1012.13,181.5,0,0,0,0,0,0
2024-12-02 10:00:00,1.2,0.8,22.28,23.08,0.21,16.54,84.13,167.44,1.51,69.38,19.91,40.83,1012.5,388.5,0,0,0,0,0,0
